setting,cellIndex,embedding1,embedding2,cell_type,raw_pathway_attention_score,mean_pathway_edge_attention,n_pathway_edges
UMAP2,340,5.755506,0.18049234,Beta,0.90758395,0.010431999,87
UMAP2,341,-6.9654193,-2.26792,Ngn3 high EP,0.9880815,0.011357259,87
UMAP2,342,-9.784279,-0.5150663,Ductal,0.9872007,0.011347135,87
UMAP2,343,2.5704095,5.2636676,Beta,5.9129267,0.06796467,87
UMAP2,344,-3.5900328,-3.6244254,Ngn3 high EP,1.045546,0.012017771,87
UMAP2,345,2.759736,-3.5354805,Pre-endocrine,0.9868136,0.011342685,87
UMAP2,346,-11.330486,-0.84065527,Ductal,0.9811131,0.011277162,87
UMAP2,347,-11.59115,1.4343024,Ductal,0.98084736,0.011274108,87
UMAP2,348,-11.68725,2.5380342,Ductal,0.9618803,0.011056095,87
UMAP2,349,8.198245,-0.96933556,Delta,0.7230421,0.008310828,87
UMAP2,350,4.6816583,0.046899084,Pre-endocrine,0.90485847,0.010400672,87
UMAP2,351,3.8176503,-3.3551533,Pre-endocrine,1.0149673,0.011666291,87
UMAP2,352,-10.257325,0.3047365,Ductal,0.9830774,0.0112997405,87
UMAP2,353,-10.692996,-0.7605816,Ductal,0.97537196,0.011211172,87
UMAP2,354,4.2637863,3.8783953,Beta,1.5536755,0.01785834,87
UMAP2,355,1.7583017,-2.6960056,Pre-endocrine,0.93389714,0.01073445,87
UMAP2,356,5.805617,-0.45328704,Pre-endocrine,0.88812363,0.010208318,87
UMAP2,357,2.471385,5.697331,Beta,6.247738,0.07181308,87
UMAP2,358,2.182461,4.8795147,Beta,5.8301644,0.06701338,87
UMAP2,359,2.2077563,-0.20323604,Epsilon,0.9118427,0.010480951,87
UMAP2,360,-10.981823,-1.1956384,Ductal,0.9857354,0.011330293,87
UMAP2,361,6.888585,3.1499274,Alpha,0.73837805,0.008487104,87
UMAP2,362,-11.289046,0.6433749,Ductal,0.96458316,0.011087162,87
UMAP2,363,5.7530947,-0.25557938,Pre-endocrine,0.87581736,0.010066866,87
UMAP2,364,7.9068174,2.5517395,Alpha,0.719682,0.008272206,87
UMAP2,365,2.7270901,1.7213101,Epsilon,0.9459943,0.010873497,87
UMAP2,366,-10.243863,2.8300319,Ductal,0.9673375,0.011118822,87
UMAP2,367,5.8739557,2.1420534,Beta,0.84536225,0.009716808,87
UMAP2,368,-10.057926,0.7496843,Ductal,0.9824642,0.011292692,87
UMAP2,369,-8.780081,0.22830488,Ductal,0.9877413,0.011353348,87
UMAP2,370,-11.297905,0.3678042,Ductal,0.9702654,0.011152476,87
UMAP2,371,2.6565402,6.256076,Beta,6.2891474,0.07228905,87
UMAP2,372,-8.493991,3.5892267,Ductal,1.0328746,0.011872122,87
UMAP2,373,-9.605356,2.2903306,Ngn3 low EP,0.9685757,0.011133054,87
UMAP2,374,5.4808493,-2.9660108,Pre-endocrine,0.8710365,0.010011914,87
UMAP2,375,-11.156312,4.5162883,Ductal,1.0262109,0.011795527,87
UMAP2,376,2.423272,1.6797389,Epsilon,0.95686454,0.010998443,87
UMAP2,377,5.755124,-3.071102,Pre-endocrine,0.8771564,0.010082257,87
UMAP2,378,5.55028,1.348612,Beta,0.90981436,0.010457636,87
UMAP2,379,-5.586844,-1.8247977,Ngn3 high EP,1.0377519,0.011928183,87
UMAP2,380,-11.207826,0.3544529,Ductal,0.96892,0.011137011,87
UMAP2,381,-1.7060536,-4.651904,Ngn3 high EP,1.0338656,0.011883512,87
UMAP2,382,3.8098712,3.5164144,Beta,2.640405,0.030349482,87
UMAP2,383,4.5825114,0.08774701,Pre-endocrine,0.87132496,0.01001523,87
UMAP2,384,2.022029,6.2533746,Beta,5.5562067,0.06386445,87
UMAP2,385,-0.9122035,-4.8227124,Ngn3 high EP,0.9866296,0.011340571,87
UMAP2,386,7.5551367,5.144945,Alpha,0.7895803,0.009075635,87
UMAP2,387,3.6193352,-3.380275,Pre-endocrine,0.8956747,0.010295112,87
UMAP2,388,4.402952,3.6093895,Beta,1.0195695,0.01171919,87
UMAP2,389,-2.5394762,-2.5991318,Ngn3 high EP,1.2020214,0.013816337,87
UMAP2,390,-11.979307,2.5609903,Ductal,0.9664554,0.0111086825,87
UMAP2,391,7.7838416,5.2775145,Alpha,0.73853564,0.008488916,87
UMAP2,392,-9.815042,1.9591327,Ngn3 low EP,0.9656959,0.011099953,87
UMAP2,393,1.0865302,-2.293986,Pre-endocrine,0.94466794,0.010858252,87
UMAP2,394,-2.1361015,-4.0253067,Ngn3 high EP,1.0074399,0.011579769,87
UMAP2,395,-11.926281,3.9194002,Ngn3 low EP,1.0067292,0.0115716,87
UMAP2,396,5.9111643,-0.8329444,Pre-endocrine,0.8599899,0.009884941,87
UMAP2,397,-5.323429,-3.7515693,Ngn3 high EP,1.0167819,0.011687148,87
UMAP2,398,-10.130552,-0.26125363,Ngn3 low EP,0.98451746,0.011316293,87
UMAP2,399,5.9984975,2.479954,Alpha,0.7477023,0.008594279,87
UMAP2,400,-0.07326674,-4.0916014,Ngn3 high EP,0.9851403,0.011323452,87
UMAP2,401,-9.850021,0.11578096,Ductal,0.988009,0.0113564255,87
UMAP2,402,1.0251849,-4.4785852,Ngn3 high EP,1.0455778,0.012018135,87
UMAP2,403,3.5992515,-3.5292304,Pre-endocrine,0.90674484,0.010422355,87
UMAP2,404,7.2052426,4.5258727,Alpha,0.77484083,0.008906216,87
UMAP2,405,-2.1883483,-4.8496113,Ngn3 high EP,1.0084655,0.011591557,87
UMAP2,406,-10.441709,3.1496458,Ductal,0.9708772,0.011159508,87
UMAP2,407,6.1120386,-1.3596647,Pre-endocrine,0.8770169,0.010080654,87
UMAP2,408,1.7960926,-0.04883668,Epsilon,0.92815614,0.010668461,87
UMAP2,409,3.6069956,-4.7467313,Pre-endocrine,0.8537452,0.009813163,87
UMAP2,410,3.906013,-0.861582,Pre-endocrine,0.93758655,0.010776857,87
UMAP2,411,-10.522441,-0.30333513,Ductal,0.99290276,0.0114126755,87
UMAP2,412,-2.3088055,-3.8145282,Ngn3 high EP,1.0230542,0.011759244,87
UMAP2,413,-8.621584,1.7550075,Ductal,0.9736855,0.011191787,87
UMAP2,414,-5.8440595,-2.9503973,Ngn3 high EP,1.0027262,0.011525588,87
UMAP2,415,-9.151435,0.25246248,Ngn3 low EP,0.99062955,0.011386546,87
UMAP2,416,-11.154958,0.13858992,Ductal,0.9748565,0.011205247,87
UMAP2,417,-4.7410693,-3.1651378,Ngn3 high EP,1.009104,0.011598897,87
UMAP2,418,-5.069548,-3.0719385,Ngn3 high EP,1.0189501,0.011712071,87
UMAP2,419,2.1357315,5.2729187,Beta,6.0942917,0.07004933,87
UMAP2,420,3.1333401,4.9937673,Beta,5.03839,0.057912532,87
UMAP2,421,-11.430994,0.77116585,Ductal,0.95920026,0.01102529,87
UMAP2,422,-1.4298218,-4.692497,Ngn3 high EP,1.0044081,0.0115449205,87
UMAP2,423,-7.6617393,-1.3452436,Ngn3 low EP,0.9945022,0.01143106,87
UMAP2,424,-12.308151,2.6923592,Ductal,0.97090304,0.011159805,87
UMAP2,425,-8.844227,2.86529,Ductal,1.0013506,0.011509777,87
UMAP2,426,4.241344,2.9759014,Beta,0.9107287,0.010468146,87
UMAP2,427,4.369022,2.0120687,Beta,0.8864583,0.010189176,87
UMAP2,428,3.4297628,2.5034208,Epsilon,0.79361564,0.009122019,87
UMAP2,429,2.2735574,5.995354,Beta,5.959193,0.06849647,87
UMAP2,430,4.741712,1.6747808,Beta,0.95783526,0.011009601,87
UMAP2,431,-3.270576,-4.0397587,Ngn3 high EP,1.0105728,0.011615779,87
UMAP2,432,3.6642106,-4.424351,Pre-endocrine,0.85346085,0.0098098945,87
UMAP2,433,6.444501,1.227572,Alpha,0.88639194,0.010188413,87
UMAP2,434,6.2127733,4.1002607,Alpha,0.7710536,0.008862685,87
UMAP2,435,-10.312296,0.9461032,Ductal,0.95653415,0.010994646,87
UMAP2,436,5.6479526,1.4820391,Pre-endocrine,0.8035861,0.009236622,87
UMAP2,437,-7.4662623,-2.0020225,Ngn3 high EP,0.9902878,0.011382618,87
UMAP2,438,6.3992534,0.53918874,Pre-endocrine,0.8130591,0.009345507,87
UMAP2,439,-1.0298177,-4.746927,Ngn3 high EP,0.9843184,0.011314005,87
UMAP2,440,6.4696827,2.4114563,Alpha,0.7456194,0.008570338,87
UMAP2,441,-8.862474,-0.05146847,Ductal,0.99633425,0.011452118,87
UMAP2,442,-9.793318,1.7989161,Ductal,0.95614296,0.010990149,87
UMAP2,443,4.1570277,2.6071272,Epsilon,0.77514005,0.008909656,87
UMAP2,444,-7.9993935,-1.36743,Ngn3 low EP,1.0070431,0.011575208,87
UMAP2,445,-11.548142,3.2840943,Ductal,0.9696435,0.011145327,87
UMAP2,446,4.487481,1.7684429,Beta,0.8549055,0.0098265,87
UMAP2,447,5.816958,-0.6070994,Pre-endocrine,0.89144087,0.010246446,87
UMAP2,448,4.7301493,2.0078838,Beta,0.9109849,0.010471091,87
UMAP2,449,-11.536753,1.3004087,Ductal,0.97337425,0.01118821,87
UMAP2,450,-8.593985,1.9622796,Ductal,0.9929519,0.011413241,87
UMAP2,451,5.9326863,2.7620595,Alpha,0.77678084,0.008928515,87
UMAP2,452,6.7097216,3.9096284,Alpha,0.7605595,0.008742063,87
UMAP2,453,8.006818,3.474729,Alpha,0.7671171,0.008817438,87
UMAP2,454,2.3537877,6.530705,Beta,5.7751203,0.066380695,87
UMAP2,455,-10.563356,-0.5262666,Ngn3 low EP,0.9821179,0.011288712,87
UMAP2,456,-4.162016,-3.4835799,Ngn3 high EP,1.0191987,0.011714927,87
UMAP2,457,-8.188827,2.0954866,Ngn3 low EP,1.0032898,0.011532067,87
UMAP2,458,2.7359257,0.8248799,Epsilon,0.9420666,0.010828352,87
UMAP2,459,3.0477026,5.129477,Beta,5.5776596,0.06411103,87
UMAP2,460,-8.440815,0.8256211,Ductal,0.98963153,0.011375075,87
UMAP2,461,-2.5071905,-2.4252784,Ngn3 high EP,1.2071277,0.013875031,87
UMAP2,462,-12.507157,2.8164172,Ductal,0.9769118,0.0112288715,87
UMAP2,463,2.5336268,1.8820122,Epsilon,0.94292766,0.010838249,87
UMAP2,464,-10.916956,5.700823,Ductal,1.0925344,0.012557867,87
UMAP2,465,-11.667656,1.8880445,Ductal,0.9793763,0.011257199,87
UMAP2,466,-11.302187,2.716123,Ductal,0.97736317,0.011234059,87
UMAP2,467,-9.780526,-0.34332785,Ductal,0.98945534,0.01137305,87
UMAP2,468,-4.325128,-3.091694,Ngn3 high EP,1.0490873,0.012058474,87
UMAP2,469,2.8228886,0.63412595,Epsilon,0.94042474,0.01080948,87
UMAP2,470,-9.500952,-0.072649136,Ductal,0.98587525,0.011331899,87
UMAP2,471,-11.83582,3.1312394,Ductal,0.9600651,0.011035231,87
UMAP2,472,3.2257695,4.1883492,Beta,3.7039104,0.042573683,87
UMAP2,473,-2.3640866,-4.609597,Ngn3 high EP,1.0092185,0.011600212,87
UMAP2,474,5.279071,1.7815515,Beta,0.93504304,0.010747621,87
UMAP2,475,2.6568663,-2.5661638,Pre-endocrine,0.9394236,0.010797973,87
UMAP2,476,-8.6671095,1.3502024,Ductal,0.99132335,0.011394521,87
UMAP2,477,-8.696634,0.12229579,Ngn3 low EP,0.9879808,0.011356101,87
UMAP2,478,7.098525,0.9824839,Alpha,0.90133387,0.010360159,87
UMAP2,479,7.2439394,3.7395322,Alpha,0.7464,0.00857931,87
UMAP2,480,-2.4756267,-4.240191,Ngn3 high EP,1.0111715,0.011622661,87
UMAP2,481,1.4662601,-4.697283,Ngn3 high EP,0.9774425,0.011234972,87
UMAP2,482,-10.553673,-0.19586284,Ductal,0.9800595,0.011265052,87
UMAP2,483,4.6674776,-0.22232087,Pre-endocrine,0.9221564,0.010599499,87
UMAP2,484,2.8308012,0.19451131,Epsilon,0.92365396,0.010616712,87
UMAP2,485,5.219632,-3.2222822,Pre-endocrine,0.860126,0.009886506,87
UMAP2,486,4.665912,1.4522668,Beta,0.9399747,0.010804308,87
UMAP2,487,7.7323394,5.24895,Alpha,0.80028963,0.009198732,87
UMAP2,488,-10.099508,-0.055551745,Ductal,0.98901814,0.011368024,87
UMAP2,489,-9.935319,5.084796,Ductal,1.1377537,0.013077629,87
UMAP2,490,-3.718919,-3.7777774,Ngn3 high EP,1.0533633,0.012107625,87
UMAP2,491,4.6739664,-2.8134768,Pre-endocrine,0.95565414,0.010984531,87
UMAP2,492,-10.754007,-0.22744606,Ductal,0.9749729,0.011206585,87
UMAP2,493,4.082687,4.3486423,Beta,2.5469475,0.029275259,87
UMAP2,494,-11.825886,4.102937,Ductal,0.9932528,0.011416699,87
UMAP2,495,-0.7716199,-3.7970045,Ngn3 high EP,0.9891684,0.011369752,87
UMAP2,496,5.3589463,-0.96315545,Pre-endocrine,0.8976591,0.010317921,87
UMAP2,497,-10.861934,4.6165123,Ngn3 low EP,1.0408387,0.011963664,87
UMAP2,498,-11.323763,-0.24064068,Ductal,0.97582614,0.011216393,87
UMAP2,499,-2.040622,-3.888319,Ngn3 high EP,0.9953483,0.011440785,87
UMAP2,500,-11.314251,5.4895496,Ductal,0.991606,0.01139777,87
UMAP2,501,-0.88357675,-4.160595,Ngn3 high EP,0.98186404,0.011285794,87
UMAP2,502,-3.552976,-4.067494,Ngn3 high EP,1.0784576,0.012396065,87
UMAP2,503,1.5649027,-4.098021,Ngn3 high EP,0.9424848,0.010833158,87
UMAP2,504,0.83476603,-4.7662053,Ngn3 high EP,1.0180687,0.011701939,87
UMAP2,505,-11.314467,0.35609913,Ngn3 low EP,0.9716066,0.011167892,87
UMAP2,506,2.9695792,6.0287223,Beta,6.4027615,0.07359496,87
UMAP2,507,-11.437844,0.45485148,Ngn3 low EP,0.9722123,0.011174854,87
UMAP2,508,-10.139697,-0.60679793,Ductal,0.9930791,0.011414703,87
UMAP2,509,-3.3529863,-3.8625302,Ngn3 high EP,1.02529,0.011784943,87
UMAP2,510,2.4977648,0.3346191,Epsilon,0.93755597,0.010776506,87
UMAP2,511,-7.176095,-1.7199551,Ngn3 high EP,1.0017715,0.011514614,87
UMAP2,512,1.916813,5.1688514,Beta,5.869671,0.06746748,87
UMAP2,513,2.2447803,1.5761708,Epsilon,0.97306603,0.011184667,87
UMAP2,514,6.9183316,-0.13644543,Pre-endocrine,0.82213485,0.009449826,87
UMAP2,515,-1.4470882,-4.716313,Ngn3 high EP,0.98548436,0.011327406,87
UMAP2,516,-10.122344,5.455405,Ductal,1.1441914,0.013151625,87
UMAP2,517,6.4784493,2.8707283,Beta,0.7706593,0.008858154,87
UMAP2,518,-11.4753,4.028051,Ductal,0.9962138,0.011450733,87
UMAP2,519,-5.7743716,-1.8261082,Ngn3 high EP,1.0272546,0.011807524,87
UMAP2,520,5.565277,-3.1565127,Pre-endocrine,0.8646287,0.009938261,87
UMAP2,521,-2.862318,-2.0506923,Ngn3 low EP,1.1712563,0.013462716,87
UMAP2,522,-1.868073,-4.6703906,Ngn3 high EP,1.0214435,0.01174073,87
UMAP2,523,-10.271602,2.5029955,Ductal,0.9559404,0.010987821,87
UMAP2,524,-7.0859113,-1.6760731,Ngn3 high EP,1.0076835,0.011582569,87
UMAP2,525,-4.8378577,-3.3556716,Ngn3 high EP,1.0178251,0.011699139,87
UMAP2,526,-9.362247,2.4054134,Ductal,0.9728376,0.011182042,87
UMAP2,527,8.159131,2.729642,Alpha,0.7085384,0.00814412,87
UMAP2,528,-7.408862,0.109381214,Ngn3 low EP,1.0132582,0.011646646,87
UMAP2,529,-1.5566751,-4.899457,Ngn3 high EP,1.0055258,0.011557768,87
UMAP2,530,5.1251335,2.2669537,Beta,0.854197,0.0098183565,87
UMAP2,531,7.3297324,4.3827934,Alpha,0.764766,0.008790414,87
UMAP2,532,-11.205079,4.512301,Ductal,1.0048959,0.011550528,87
UMAP2,533,-5.6294146,-2.490808,Ngn3 high EP,1.0107954,0.011618338,87
UMAP2,534,1.4946967,-1.2892712,Pre-endocrine,0.91169226,0.010479221,87
UMAP2,535,8.26256,-1.1759332,Delta,0.74821246,0.008600143,87
UMAP2,536,5.9581013,-0.42672065,Pre-endocrine,0.8677671,0.009974334,87
UMAP2,537,-9.807572,2.3053474,Ductal,0.95899343,0.011022913,87
UMAP2,538,-2.4367223,-3.7204435,Ngn3 high EP,1.0056361,0.011559036,87
UMAP2,539,2.4796178,6.140102,Beta,5.9644885,0.06855734,87
UMAP2,540,-11.917738,1.9204319,Ductal,0.97520816,0.01120929,87
UMAP2,541,-10.786985,4.276466,Ductal,1.0476878,0.012042388,87
UMAP2,542,-11.303065,3.9475706,Ngn3 low EP,1.0357188,0.011904813,87
UMAP2,543,4.7785916,2.0544233,Beta,0.9324918,0.010718296,87
UMAP2,544,2.8883383,2.3080769,Epsilon,0.8916969,0.010249389,87
UMAP2,545,1.3829451,-1.9516236,Pre-endocrine,0.9330411,0.010724611,87
UMAP2,546,-9.126804,-1.0493947,Ngn3 low EP,0.9949907,0.011436675,87
UMAP2,547,-9.93718,0.53455865,Ductal,0.980626,0.011271563,87
UMAP2,548,0.99768275,-4.3754296,Ngn3 high EP,0.94188774,0.010826296,87
UMAP2,549,8.5832205,4.2673593,Alpha,0.7243668,0.008326055,87
UMAP2,550,-9.67668,5.200054,Ductal,1.1284837,0.012971076,87
UMAP2,551,1.411301,-2.035008,Pre-endocrine,0.92272735,0.010606062,87
UMAP2,552,4.983946,-0.1256309,Pre-endocrine,0.9534546,0.010959248,87
UMAP2,553,5.57636,-2.0908115,Pre-endocrine,0.90889573,0.010447077,87
UMAP2,554,6.6250315,4.282763,Alpha,0.7912639,0.009094987,87
UMAP2,555,9.272348,-1.1526583,Delta,0.7776103,0.00893805,87
UMAP2,556,-9.143239,0.963134,Ductal,0.99710006,0.01146092,87
UMAP2,557,-0.87831384,-4.088667,Ngn3 high EP,0.9959149,0.011447297,87
UMAP2,558,-12.321483,3.2102146,Ductal,0.97714543,0.011231557,87
UMAP2,559,1.2971969,-4.332283,Ngn3 high EP,0.9971198,0.011461147,87
UMAP2,560,3.6323714,4.480152,Beta,2.2275915,0.0256045,87
UMAP2,561,-9.858096,3.564013,Ductal,0.9735572,0.011190312,87
UMAP2,562,-9.915587,-0.74612474,Ngn3 low EP,0.98143494,0.011280862,87
UMAP2,563,-10.306976,2.6239316,Ductal,0.95453244,0.010971637,87
UMAP2,564,4.966331,1.0189089,Beta,0.93936706,0.010797323,87
UMAP2,565,0.5570956,-4.0848403,Ngn3 high EP,0.9894323,0.011372785,87
UMAP2,566,3.3577404,5.070631,Beta,5.1107407,0.058744144,87
UMAP2,567,-1.4572666,-4.9403315,Ngn3 high EP,1.0109854,0.011620522,87
UMAP2,568,-9.929038,3.3555124,Ductal,0.96870774,0.011134571,87
UMAP2,569,-10.542668,6.068857,Ductal,1.0566392,0.012145278,87
UMAP2,570,2.760296,5.0407014,Beta,6.623113,0.07612774,87
UMAP2,571,-9.863116,4.211993,Ngn3 low EP,1.0557123,0.012134625,87
UMAP2,572,-10.75899,0.25874835,Ngn3 low EP,0.9808102,0.011273681,87
UMAP2,573,7.327534,2.3242362,Alpha,0.7719165,0.008872604,87
UMAP2,574,6.723747,4.409321,Alpha,0.7732222,0.008887611,87
UMAP2,575,-9.788222,0.5577054,Ductal,0.9766387,0.011225732,87
UMAP2,576,2.5509846,1.5610048,Epsilon,0.9479747,0.010896261,87
UMAP2,577,5.411959,0.20482418,Beta,0.9180605,0.010552419,87
UMAP2,578,-0.0048251394,-3.6970024,Ngn3 high EP,0.9509958,0.010930986,87
UMAP2,579,4.5927553,2.533687,Beta,0.9008394,0.010354476,87
UMAP2,580,4.5432806,2.5375922,Beta,0.91347754,0.010499742,87
UMAP2,581,-8.355643,1.5882102,Ngn3 low EP,0.99561083,0.011443803,87
UMAP2,582,-4.840368,-2.8191419,Ngn3 high EP,1.036459,0.011913322,87
UMAP2,583,3.5924091,4.771236,Beta,4.075803,0.04684831,87
UMAP2,584,-11.246185,3.9453878,Ngn3 low EP,1.0077312,0.011583117,87
UMAP2,585,2.13934,-4.5608606,Ngn3 high EP,0.97005266,0.01115003,87
UMAP2,586,-9.671516,5.2380824,Ductal,1.1448512,0.013159209,87
UMAP2,587,-10.329642,-1.2455018,Ngn3 low EP,0.9827534,0.011296016,87
UMAP2,588,6.5718775,-1.8790889,Pre-endocrine,0.8886274,0.010214108,87
UMAP2,589,-2.5125008,-2.4431002,Ngn3 high EP,1.1797545,0.013560397,87
UMAP2,590,6.914316,4.7632594,Alpha,0.7875695,0.009052523,87
UMAP2,591,-10.311457,2.3074203,Ductal,0.9609034,0.011044866,87
UMAP2,592,-9.828928,1.2944354,Ductal,0.9774109,0.0112346085,87
UMAP2,593,-8.711421,0.6630832,Ngn3 low EP,0.98589873,0.011332169,87
UMAP2,594,-7.258863,-2.368672,Ngn3 high EP,0.98861563,0.011363398,87
UMAP2,595,6.3334823,4.0650916,Alpha,0.7613224,0.008750832,87
UMAP2,596,4.6425695,-4.1331186,Pre-endocrine,0.85210234,0.00979428,87
UMAP2,597,-0.03116072,-4.8974295,Ngn3 high EP,0.9705197,0.0111553995,87
UMAP2,598,-12.261815,3.2595572,Ductal,0.97260964,0.011179421,87
UMAP2,599,4.810638,3.0483077,Beta,0.87336445,0.010038672,87
UMAP2,600,3.8434923,4.3105226,Beta,2.8598032,0.032871302,87
UMAP2,601,7.317969,3.254712,Alpha,0.73848844,0.008488373,87
UMAP2,602,-10.437363,-1.3761864,Ductal,0.98289347,0.011297626,87
UMAP2,603,6.058259,-2.7384982,Pre-endocrine,0.86173916,0.009905048,87
UMAP2,604,7.700668,0.52336574,Alpha,0.8591291,0.009875047,87
UMAP2,605,4.5882096,3.496476,Beta,1.0779558,0.012390297,87
UMAP2,606,-11.5105715,4.0987267,Ductal,1.0142893,0.011658497,87
UMAP2,607,-3.63509,-3.5134015,Ngn3 high EP,1.0622039,0.01220924,87
UMAP2,608,3.5789945,3.3150373,Beta,3.4299104,0.03942426,87
UMAP2,609,1.3440244,-3.9091878,Ngn3 high EP,0.9694772,0.011143416,87
UMAP2,610,5.6087976,1.5352385,Beta,0.9161162,0.010530071,87
UMAP2,611,5.493026,-2.651628,Pre-endocrine,0.89322853,0.010266995,87
UMAP2,612,-11.9793825,1.920371,Ngn3 low EP,0.9706594,0.011157004,87
UMAP2,613,5.819237,-2.838015,Pre-endocrine,0.9171433,0.010541877,87
UMAP2,614,1.7423741,-0.22655489,Epsilon,0.9253578,0.010636297,87
UMAP2,615,-4.0878487,-4.0584517,Ngn3 high EP,1.0583326,0.012164742,87
UMAP2,616,6.186127,1.9009011,Alpha,0.8019539,0.009217861,87
UMAP2,617,7.1661944,2.9089825,Alpha,0.72089946,0.0082862,87
UMAP2,618,2.7294128,5.401972,Beta,6.250436,0.07184409,87
UMAP2,619,-0.29476783,-3.683354,Ngn3 high EP,0.989506,0.011373633,87
UMAP2,620,6.126846,2.5390544,Alpha,0.8060205,0.009264603,87
UMAP2,621,3.9703615,-4.0258303,Pre-endocrine,0.8881488,0.010208607,87
UMAP2,622,4.2591043,-4.276629,Pre-endocrine,0.8398808,0.009653803,87
UMAP2,623,-0.66706264,-5.059233,Ngn3 high EP,0.9705868,0.01115617,87
UMAP2,624,3.4748275,2.2438836,Epsilon,0.8534534,0.009809809,87
UMAP2,625,2.7745652,5.414705,Beta,6.318981,0.07263197,87
UMAP2,626,-8.1461,-0.93886137,Ductal,1.002267,0.01152031,87
UMAP2,627,-3.9369757,-3.2710118,Ngn3 high EP,1.0851592,0.012473094,87
UMAP2,628,3.3380098,0.9604463,Epsilon,0.8861476,0.010185605,87
UMAP2,629,-10.156255,2.2097473,Ductal,0.97171545,0.011169143,87
UMAP2,630,4.0721827,2.3608053,Beta,1.3088235,0.015043948,87
UMAP2,631,-8.208012,3.705299,Ductal,1.09108,0.012541149,87
UMAP2,632,-5.7753124,-2.9190867,Ngn3 high EP,1.0075939,0.011581539,87
UMAP2,633,-9.033058,-0.16242692,Ngn3 low EP,0.9890805,0.011368741,87
UMAP2,634,2.5888386,6.100946,Beta,6.3131256,0.07256466,87
UMAP2,635,-11.510943,4.0804877,Ductal,0.9814301,0.011280806,87
UMAP2,636,6.064332,-2.7997541,Pre-endocrine,0.86439455,0.00993557,87
UMAP2,637,-9.256075,2.619661,Ductal,0.98484665,0.011320077,87
UMAP2,638,5.547491,-1.69469,Pre-endocrine,0.90811414,0.010438094,87
UMAP2,639,7.561778,2.2403502,Alpha,0.74681175,0.008584043,87
UMAP2,640,5.623633,2.1391199,Beta,0.84669226,0.009732095,87
UMAP2,641,-11.324724,-1.2775412,Ductal,0.98533195,0.011325655,87
UMAP2,642,4.064908,4.124856,Beta,1.9825797,0.022788273,87
UMAP2,643,7.050288,-0.85669506,Alpha,0.8278916,0.009515995,87
UMAP2,644,6.8606987,0.9528374,Alpha,0.7954067,0.009142606,87
UMAP2,645,-9.678314,5.6839776,Ductal,1.1870289,0.01364401,87
UMAP2,646,5.9517674,2.603811,Alpha,0.76731473,0.0088197095,87
UMAP2,647,2.9632826,-4.311599,Pre-endocrine,0.8424541,0.00968338,87
UMAP2,648,8.107022,4.3950386,Alpha,0.7618183,0.008756532,87
UMAP2,649,4.685156,2.4804902,Beta,0.88093984,0.010125745,87
UMAP2,650,-4.3576317,-3.1302052,Ngn3 high EP,1.03727,0.0119226435,87
UMAP2,651,-0.19086763,-4.9455366,Ngn3 high EP,0.95647013,0.01099391,87
UMAP2,652,-6.105137,-2.9453673,Ngn3 high EP,0.9983305,0.011475063,87
UMAP2,653,-9.380866,4.363374,Ngn3 low EP,1.1881601,0.013657012,87
UMAP2,654,-9.091886,1.4437747,Ductal,0.9847735,0.011319236,87
UMAP2,655,-12.005856,3.8891344,Ductal,0.9785605,0.011247822,87
UMAP2,656,-0.58311576,-5.102725,Ngn3 high EP,1.0195173,0.01171859,87
UMAP2,657,-12.226871,3.2843883,Ngn3 low EP,0.9823686,0.011291593,87
UMAP2,658,-5.1794047,-3.4769297,Ngn3 high EP,1.0113553,0.011624773,87
UMAP2,659,-10.603616,6.0485473,Ductal,1.0610344,0.012195799,87
UMAP2,660,6.950663,1.3260047,Alpha,0.8054992,0.009258611,87
UMAP2,661,-11.451665,1.3053136,Ductal,0.9737075,0.0111920405,87
UMAP2,662,3.6473846,3.6815524,Beta,3.3836694,0.03889275,87
UMAP2,663,6.6905875,-0.757063,Pre-endocrine,0.8433087,0.0096932035,87
UMAP2,664,3.0461204,0.39773023,Epsilon,0.9317707,0.0107100075,87
UMAP2,665,6.9228034,4.0691805,Alpha,0.7836131,0.009007047,87
UMAP2,666,-9.879417,0.86770046,Ductal,0.9761152,0.011219716,87
UMAP2,667,3.794078,5.3425326,Beta,4.0176907,0.046180353,87
UMAP2,668,5.5061493,-1.465952,Pre-endocrine,0.92213684,0.010599274,87
UMAP2,669,4.2740517,0.43636364,Pre-endocrine,0.85528916,0.00983091,87
UMAP2,670,-10.394757,-1.5404475,Ngn3 low EP,1.0023345,0.011521086,87
UMAP2,671,-0.28488705,-4.770039,Ngn3 high EP,0.9804995,0.01127011,87
UMAP2,672,-10.257214,0.5974673,Ductal,0.9733887,0.011188376,87
UMAP2,673,1.8520205,-0.13704312,Epsilon,0.91646886,0.010534124,87
UMAP2,674,3.129408,-4.6822224,Pre-endocrine,0.889788,0.010227448,87
UMAP2,675,9.573093,-1.0821378,Delta,0.7665429,0.008810838,87
UMAP2,676,-9.156252,-0.11224209,Ductal,0.9882774,0.01135951,87
UMAP2,677,5.5561476,-0.42209408,Pre-endocrine,0.9175367,0.010546398,87
UMAP2,678,2.128931,-3.753676,Pre-endocrine,0.9204334,0.010579694,87
UMAP2,679,7.454352,4.7424116,Alpha,0.76784605,0.008825816,87
